=== Period 1 (Wed, Mar 25 - Sun, Mar 29) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
Long Balls|25|3.0|-7.0
Guillotine|23|2.0|-2.0
Trex|21|1.0|-1.0
Team|SB|Pts|Dif
Like a Nightmare|10|13.0|1.0
Rieken Havoc|8|10.5|-2.5
Magnum GI|8|10.5|5.5
Simba's Dublin Green Sox|8|10.5|4.0
Guillotine|8|10.5|1.5
Trex|6|8.0|-3.0
Big Sticks|5|6.0|-4.0
Gashouse Gang|5|6.0|5.0
Young Guns|5|6.0|2.5
Dawg|4|3.0|-5.0
Runtime Terror|4|3.0|-0.5
Maga Doge|4|3.0|-3.5
Long Balls|2|1.0|-1.0
Team|ERA|Pts|Dif
Magnum GI|1.219|13.0|11.0
Rieken Havoc|1.252|12.0|-1.0
Trex|2.821|11.0|7.0
Big Sticks|3.375|10.0|4.0
Guillotine|3.589|9.0|-1.0
Dawg|3.673|8.0|0.0
Like a Nightmare|3.762|7.0|0.0
Simba's Dublin Green Sox|3.834|6.0|3.0
Gashouse Gang|4.062|5.0|-6.0
Young Guns|4.525|4.0|-1.0
Maga Doge|4.680|3.0|2.0
Runtime Terror|5.018|2.0|-7.0
Long Balls|5.977|1.0|-11.0
Team|K|Pts|Dif
Big Sticks|69|13.0|2.0
Long Balls|67|12.0|-1.0
Rieken Havoc|66|11.0|1.0
Young Guns|56|10.0|3.0
Maga Doge|54|9.0|1.0
Like a Nightmare|50|8.0|-1.0
Guillotine|49|7.0|-5.0
Simba's Dublin Green Sox|46|6.0|1.0
Gashouse Gang|45|4.5|0.5
Trex|45|4.5|-1.5
Magnum GI|42|2.0|-1.0
Dawg|42|2.0|0.0
Runtime Terror|42|2.0|1.0
Team|S|Pts|Dif
Rieken Havoc|6|13.0|0.0
Big Sticks|5|11.0|5.0
Magnum GI|5|11.0|-1.0
Like a Nightmare|5|11.0|0.0
Maga Doge|3|9.0|1.0
Gashouse Gang|2|6.5|-3.5
Young Guns|2|6.5|5.5
Runtime Terror|2|6.5|1.5
Long Balls|2|6.5|-0.5
Trex|1|4.0|-5.0
Simba's Dublin Green Sox|0|2.0|-2.0
Guillotine|0|2.0|0.0
Dawg|0|2.0|-1.0
Team|WHIP|Pts|Dif
Magnum GI|1.0065|13.0|12.0
Rieken Havoc|1.0331|12.0|1.0
Guillotine|1.0823|11.0|1.0
Like a Nightmare|1.1311|10.0|-2.0
Gashouse Gang|1.1416|9.0|-4.0
Trex|1.1418|8.0|1.0
Young Guns|1.1732|7.0|-1.0
Dawg|1.2449|6.0|-3.0
Runtime Terror|1.3274|5.0|0.0
Simba's Dublin Green Sox|1.3314|4.0|2.0
Big Sticks|1.3393|3.0|-1.0
Maga Doge|1.3600|2.0|-1.0
Long Balls|1.4198|1.0|-5.0
Team|WQS|Pts|Dif
Simba's Dublin Green Sox|10|12.5|2.0
Trex|10|12.5|10.5
Young Guns|9|11.0|0.5
Big Sticks|8|9.5|3.5
Guillotine|8|9.5|-3.5
Rieken Havoc|7|8.0|-0.5
Magnum GI|6|6.5|-2.0
Dawg|6|6.5|1.5
Like a Nightmare|4|5.0|2.0
Runtime Terror|3|3.5|-0.5
Maga Doge|3|3.5|-3.5
Gashouse Gang|2|1.5|0.5
Long Balls|2|1.5|-10.5

=== Period 15 (Mon, June 29 - Sun, July 05) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Like a Nightmare|45.0|51.0|96.0|21.0|0.0
2|Gashouse Gang|34.5|49.5|84.0|24.0|12.0
2|Dawg|45.0|39.0|84.0|5.5|12.0
4|Simba's Dublin Green Sox|52.0|30.5|82.5|34.5|13.5
5|Maga Doge|52.5|24.5|77.0|1.5|19.0
6|Big Sticks|30.5|42.5|73.0|-11.5|23.0
7|Young Guns|43.0|26.5|69.5|-7.5|26.5
8|Guillotine|23.5|45.0|68.5|-9.0|27.5
9|Magnum GI|40.5|27.0|67.5|21.5|28.5
10|Runtime Terror|29.5|37.0|66.5|1.0|29.5
11|Long Balls|19.0|41.0|60.0|-5.0|36.0
12|Trex|24.5|20.5|45.0|-16.0|51.0
13|Rieken Havoc|15.5|21.0|36.5|-60.0|59.5
Batting Breakdown TeamHRPtsDif Maga Doge2113.00.0 Young Guns1711.5-0.5 Runtime Terror1711.54.0 Gashouse Gang1510.08.0 Like a Nightmare138.5-0.5 Dawg138.5-1.5 Simba's Dublin Green Sox127.01.0 Guillotine104.5-3.0 Magnum GI104.53.5 Long Balls104.5-0.5 Rieken Havoc104.51.5 Big Sticks92.0-9.0 Trex61.0-3.0 TeamOBPPtsDif Magnum GI.388913.011.0 Like a Nightmare.367512.011.0 Simba's Dublin Green Sox.348711.08.0 Maga Doge.345910.03.0 Dawg.34179.0-4.0 Gashouse Gang.34168.0-1.0 Trex.32957.0-4.0 Long Balls.32776.01.0 Big Sticks.32755.0-1.0 Young Guns.31884.0-6.0 Guillotine.31273.0-1.0 Rieken Havoc.30932.0-6.0 Runtime Terror.30771.0-11.0 TeamRPtsDif Maga Doge4913.00.0 Dawg4812.00.0 Simba's Dublin Green Sox4711.010.0 Magnum GI4410.07.0 Young Guns429.0-2.0 Like a Nightmare406.5-0.5 Big Sticks406.5-3.5 Guillotine406.51.5 Runtime Terror406.5-2.5 Gashouse Gang383.5-2.5 Trex383.5-0.5 Rieken Havoc362.0-6.0 Long Balls321.0-1.0 TeamRBIPtsDif Maga Doge5413.01.0 Simba's Dublin Green Sox5212.06.0 Gashouse Gang4611.09.0 Young Guns449.5-0.5 Runtime Terror449.5-1.5 Big Sticks418.0-5.0 Dawg396.5-2.0 Magnum GI396.51.5 Like a Nightmare335.01.0 Long Balls324.0-3.0 Guillotine293.00.0 Rieken Havoc262.0-6.5 Trex251.00.0 TeamSBPtsDif Like a Nightmare1513.01.0 Trex1312.01.0 Simba's Dublin Green Sox811.03.0 Dawg59.02.5 Big Sticks59.00.0 Young Guns59.05.0 Guillotine46.5-3.5 Magnum GI46.50.0 Rieken Havoc35.0-8.0 Maga Doge23.5-1.5 Long Balls23.51.5 Gashouse Gang12.01.0 Runtime Terror01.0-2.0||Pitching Breakdown TeamERAPtsDif Gashouse Gang2.61313.01.0 Guillotine2.96312.01.0 Dawg3.00011.02.0 Like a Nightmare3.25310.03.0 Long Balls3.4299.0-1.0 Simba's Dublin Green Sox3.7508.06.0 Runtime Terror4.2357.0-1.0 Magnum GI4.4456.02.0 Rieken Havoc4.4565.0-8.0 Big Sticks4.5334.0-2.0 Maga Doge4.8903.02.0 Young Guns5.6332.0-1.0 Trex6.3641.0-4.0 TeamKPtsDif Like a Nightmare6813.04.0 Gashouse Gang5911.07.0 Young Guns5911.04.0 Runtime Terror5911.010.0 Big Sticks569.0-2.0 Guillotine498.0-4.0 Maga Doge477.0-1.0 Dawg405.03.0 Long Balls405.0-8.0 Trex405.0-1.0 Magnum GI393.00.0 Rieken Havoc312.0-8.0 Simba's Dublin Green Sox271.0-4.0 TeamSPtsDif Big Sticks512.55.5 Trex512.53.5 Magnum GI411.0-1.0 Like a Nightmare39.0-2.0 Long Balls39.03.0 Rieken Havoc39.0-4.0 Young Guns26.05.0 Guillotine26.04.0 Runtime Terror26.01.0 Dawg13.00.0 Simba's Dublin Green Sox13.0-1.0 Maga Doge13.0-5.0 Gashouse Gang01.0-9.0 TeamWHIPPtsDif Gashouse Gang0.948413.00.0 Dawg0.979212.03.0 Like a Nightmare1.066311.0-1.0 Long Balls1.071410.05.0 Big Sticks1.11689.05.0 Maga Doge1.15758.05.0 Simba's Dublin Green Sox1.16677.06.0 Guillotine1.24396.0-4.0 Runtime Terror1.25495.0-1.0 Young Guns1.38134.0-4.0 Rieken Havoc1.39813.0-8.0 Magnum GI1.60982.00.0 Trex1.77861.0-6.0 TeamWQSPtsDif Guillotine1013.00.0 Gashouse Gang911.510.5 Simba's Dublin Green Sox911.5-0.5 Like a Nightmare88.05.0 Dawg88.02.5 Big Sticks88.00.5 Runtime Terror88.05.0 Long Balls88.0-2.0 Magnum GI75.0-2.5 Maga Doge63.5-2.0 Young Guns63.5-7.5 Rieken Havoc52.0-7.0 Trex31.0-2.0
Team|HR|Pts|Dif
Maga Doge|21|13.0|0.0
Young Guns|17|11.5|-0.5
Runtime Terror|17|11.5|4.0
Gashouse Gang|15|10.0|8.0
Like a Nightmare|13|8.5|-0.5
Dawg|13|8.5|-1.5
Simba's Dublin Green Sox|12|7.0|1.0
Guillotine|10|4.5|-3.0
Magnum GI|10|4.5|3.5
Long Balls|10|4.5|-0.5
Rieken Havoc|10|4.5|1.5
Big Sticks|9|2.0|-9.0
Trex|6|1.0|-3.0
Team|OBP|Pts|Dif
Magnum GI|.3889|13.0|11.0
Like a Nightmare|.3675|12.0|11.0
Simba's Dublin Green Sox|.3487|11.0|8.0
Maga Doge|.3459|10.0|3.0
Dawg|.3417|9.0|-4.0
Gashouse Gang|.3416|8.0|-1.0
Trex|.3295|7.0|-4.0
Long Balls|.3277|6.0|1.0
Big Sticks|.3275|5.0|-1.0
Young Guns|.3188|4.0|-6.0
Guillotine|.3127|3.0|-1.0
Rieken Havoc|.3093|2.0|-6.0
Runtime Terror|.3077|1.0|-11.0
Team|R|Pts|Dif
Maga Doge|49|13.0|0.0
Dawg|48|12.0|0.0
Simba's Dublin Green Sox|47|11.0|10.0
Magnum GI|44|10.0|7.0
Young Guns|42|9.0|-2.0
Like a Nightmare|40|6.5|-0.5
Big Sticks|40|6.5|-3.5
Guillotine|40|6.5|1.5
Runtime Terror|40|6.5|-2.5
Gashouse Gang|38|3.5|-2.5
Trex|38|3.5|-0.5
Rieken Havoc|36|2.0|-6.0
Long Balls|32|1.0|-1.0
Team|RBI|Pts|Dif
Maga Doge|54|13.0|1.0
Simba's Dublin Green Sox|52|12.0|6.0
Gashouse Gang|46|11.0|9.0
Young Guns|44|9.5|-0.5
Runtime Terror|44|9.5|-1.5
Big Sticks|41|8.0|-5.0
Dawg|39|6.5|-2.0
Magnum GI|39|6.5|1.5
Like a Nightmare|33|5.0|1.0
Long Balls|32|4.0|-3.0
Guillotine|29|3.0|0.0
Rieken Havoc|26|2.0|-6.5
Trex|25|1.0|0.0
Team|SB|Pts|Dif
Like a Nightmare|15|13.0|1.0
Trex|13|12.0|1.0
Simba's Dublin Green Sox|8|11.0|3.0
Dawg|5|9.0|2.5
Big Sticks|5|9.0|0.0
Young Guns|5|9.0|5.0
Guillotine|4|6.5|-3.5
Magnum GI|4|6.5|0.0
Rieken Havoc|3|5.0|-8.0
Maga Doge|2|3.5|-1.5
Long Balls|2|3.5|1.5
Gashouse Gang|1|2.0|1.0
Runtime Terror|0|1.0|-2.0
Team|ERA|Pts|Dif
Gashouse Gang|2.613|13.0|1.0
Guillotine|2.963|12.0|1.0
Dawg|3.000|11.0|2.0
Like a Nightmare|3.253|10.0|3.0
Long Balls|3.429|9.0|-1.0
Simba's Dublin Green Sox|3.750|8.0|6.0
Runtime Terror|4.235|7.0|-1.0
Magnum GI|4.445|6.0|2.0
Rieken Havoc|4.456|5.0|-8.0
Big Sticks|4.533|4.0|-2.0
Maga Doge|4.890|3.0|2.0
Young Guns|5.633|2.0|-1.0
Trex|6.364|1.0|-4.0
Team|K|Pts|Dif
Like a Nightmare|68|13.0|4.0
Gashouse Gang|59|11.0|7.0
Young Guns|59|11.0|4.0
Runtime Terror|59|11.0|10.0
Big Sticks|56|9.0|-2.0
Guillotine|49|8.0|-4.0
Maga Doge|47|7.0|-1.0
Dawg|40|5.0|3.0
Long Balls|40|5.0|-8.0
Trex|40|5.0|-1.0
Magnum GI|39|3.0|0.0
Rieken Havoc|31|2.0|-8.0
Simba's Dublin Green Sox|27|1.0|-4.0
Team|S|Pts|Dif
Big Sticks|5|12.5|5.5
Trex|5|12.5|3.5
Magnum GI|4|11.0|-1.0
Like a Nightmare|3|9.0|-2.0
Long Balls|3|9.0|3.0
Rieken Havoc|3|9.0|-4.0
Young Guns|2|6.0|5.0
Guillotine|2|6.0|4.0
Runtime Terror|2|6.0|1.0
Dawg|1|3.0|0.0
Simba's Dublin Green Sox|1|3.0|-1.0
Maga Doge|1|3.0|-5.0
Gashouse Gang|0|1.0|-9.0
Team|WHIP|Pts|Dif
Gashouse Gang|0.9484|13.0|0.0
Dawg|0.9792|12.0|3.0
Like a Nightmare|1.0663|11.0|-1.0
Long Balls|1.0714|10.0|5.0
Big Sticks|1.1168|9.0|5.0
Maga Doge|1.1575|8.0|5.0
Simba's Dublin Green Sox|1.1667|7.0|6.0
Guillotine|1.2439|6.0|-4.0
Runtime Terror|1.2549|5.0|-1.0
Young Guns|1.3813|4.0|-4.0
Rieken Havoc|1.3981|3.0|-8.0
Magnum GI|1.6098|2.0|0.0
Trex|1.7786|1.0|-6.0
Team|WQS|Pts|Dif
Guillotine|10|13.0|0.0
Gashouse Gang|9|11.5|10.5
Simba's Dublin Green Sox|9|11.5|-0.5
Like a Nightmare|8|8.0|5.0
Dawg|8|8.0|2.5
Big Sticks|8|8.0|0.5
Runtime Terror|8|8.0|5.0
Long Balls|8|8.0|-2.0
Magnum GI|7|5.0|-2.5
Maga Doge|6|3.5|-2.0
Young Guns|6|3.5|-7.5
Rieken Havoc|5|2.0|-7.0
Trex|3|1.0|-2.0

=== Period 16 (Mon, July 06 - Sun, July 12) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Young Guns|51.5|53.0|104.5|26.5|0.0
2|Rieken Havoc|42.5|55.0|97.5|8.0|7.0
3|Magnum GI|44.5|45.5|90.0|41.0|14.5
4|Maga Doge|56.5|27.5|84.0|9.0|20.5
5|Dawg|50.0|26.5|76.5|-2.0|28.0
6|Long Balls|26.5|40.5|67.0|0.5|37.5
7|Gashouse Gang|16.5|45.0|61.5|2.0|43.0
8|Simba's Dublin Green Sox|46.5|14.5|61.0|11.5|43.5
9|Big Sticks|29.0|27.5|56.5|-29.5|48.0
10|Guillotine|39.0|17.0|56.0|-18.5|48.5
11|Like a Nightmare|22.5|32.5|55.0|-24.5|49.5
12|Runtime Terror|18.5|32.5|51.0|-16.5|53.5
13|Trex|11.5|38.0|49.5|-7.5|55.0
Batting Breakdown TeamHRPtsDif Maga Doge1713.00.0 Magnum GI1512.011.0 Young Guns1410.5-1.5 Dawg1410.50.5 Long Balls138.53.5 Simba's Dublin Green Sox138.52.5 Rieken Havoc127.04.0 Big Sticks116.0-5.0 Gashouse Gang74.02.0 Guillotine74.0-3.0 Like a Nightmare74.0-5.0 Trex62.0-2.0 Runtime Terror41.0-7.0 TeamOBPPtsDif Maga Doge.376913.05.0 Rieken Havoc.341712.05.0 Dawg.339211.0-2.0 Guillotine.336710.09.0 Young Guns.33439.0-1.0 Simba's Dublin Green Sox.33128.05.0 Long Balls.32237.02.0 Magnum GI.32126.02.0 Trex.29735.0-6.0 Gashouse Gang.29534.0-5.0 Like a Nightmare.29193.01.0 Runtime Terror.28722.0-10.0 Big Sticks.28121.0-5.0 TeamRPtsDif Maga Doge5013.00.0 Young Guns4512.01.0 Magnum GI4111.08.0 Dawg409.5-2.5 Guillotine409.54.0 Big Sticks377.5-2.5 Runtime Terror377.5-1.5 Simba's Dublin Green Sox356.05.0 Like a Nightmare345.0-2.0 Rieken Havoc334.0-4.0 Gashouse Gang273.0-2.5 Long Balls252.00.0 Trex221.0-3.0 TeamRBIPtsDif Magnum GI4813.08.0 Simba's Dublin Green Sox4512.04.0 Young Guns3911.01.0 Dawg3810.01.0 Maga Doge378.5-4.5 Big Sticks378.5-3.5 Rieken Havoc366.50.0 Long Balls366.50.0 Guillotine334.51.5 Like a Nightmare334.50.5 Gashouse Gang313.01.0 Runtime Terror202.0-9.0 Trex171.00.0 TeamSBPtsDif Rieken Havoc913.01.0 Simba's Dublin Green Sox812.02.5 Guillotine711.01.5 Young Guns69.05.0 Maga Doge69.04.0 Dawg69.02.0 Big Sticks46.0-2.0 Like a Nightmare46.0-7.0 Runtime Terror46.03.0 Magnum GI32.5-3.5 Long Balls32.50.5 Gashouse Gang32.51.5 Trex32.5-8.5||Pitching Breakdown TeamERAPtsDif Runtime Terror1.46013.06.0 Young Guns1.94912.09.0 Rieken Havoc2.07711.0-2.0 Trex3.54710.06.0 Magnum GI3.9769.04.0 Gashouse Gang4.0428.0-4.0 Guillotine4.1927.0-4.0 Big Sticks4.5966.00.0 Like a Nightmare4.6505.0-3.0 Dawg4.7054.0-5.0 Long Balls5.1803.0-7.0 Maga Doge5.8272.01.0 Simba's Dublin Green Sox6.4391.0-1.0 TeamKPtsDif Young Guns8513.05.0 Long Balls6812.0-1.0 Like a Nightmare6311.01.0 Gashouse Gang6210.05.0 Rieken Havoc529.00.0 Magnum GI508.04.0 Simba's Dublin Green Sox486.04.0 Big Sticks486.0-5.0 Guillotine486.0-6.0 Trex444.0-2.0 Dawg433.02.0 Maga Doge422.0-5.0 Runtime Terror371.0-2.0 TeamSPtsDif Rieken Havoc513.00.0 Magnum GI411.5-0.5 Long Balls411.55.5 Dawg39.57.0 Trex39.5-0.5 Gashouse Gang27.0-2.0 Like a Nightmare27.0-4.0 Runtime Terror27.02.0 Maga Doge14.5-2.5 Big Sticks14.5-3.5 Young Guns02.01.0 Simba's Dublin Green Sox02.0-2.0 Guillotine02.0-0.5 TeamWHIPPtsDif Young Guns0.943313.05.0 Rieken Havoc0.944112.01.0 Trex1.094911.07.0 Magnum GI1.122710.09.0 Gashouse Gang1.14979.0-4.0 Runtime Terror1.24328.02.0 Maga Doge1.31657.04.0 Like a Nightmare1.33336.0-6.0 Long Balls1.36055.0-2.0 Big Sticks1.36174.0-1.0 Dawg1.38643.0-6.0 Simba's Dublin Green Sox1.54622.00.0 Guillotine1.58391.0-9.0 TeamWQSPtsDif Young Guns1513.02.0 Maga Doge1012.07.0 Gashouse Gang911.010.0 Rieken Havoc810.03.0 Long Balls79.0-1.0 Magnum GI67.0-1.0 Dawg67.01.0 Big Sticks67.0-2.0 Simba's Dublin Green Sox53.5-8.5 Like a Nightmare53.50.0 Runtime Terror53.50.0 Trex53.51.5 Guillotine41.0-12.0
Team|HR|Pts|Dif
Maga Doge|17|13.0|0.0
Magnum GI|15|12.0|11.0
Young Guns|14|10.5|-1.5
Dawg|14|10.5|0.5
Long Balls|13|8.5|3.5
Simba's Dublin Green Sox|13|8.5|2.5
Rieken Havoc|12|7.0|4.0
Big Sticks|11|6.0|-5.0
Gashouse Gang|7|4.0|2.0
Guillotine|7|4.0|-3.0
Like a Nightmare|7|4.0|-5.0
Trex|6|2.0|-2.0
Runtime Terror|4|1.0|-7.0
Team|OBP|Pts|Dif
Maga Doge|.3769|13.0|5.0
Rieken Havoc|.3417|12.0|5.0
Dawg|.3392|11.0|-2.0
Guillotine|.3367|10.0|9.0
Young Guns|.3343|9.0|-1.0
Simba's Dublin Green Sox|.3312|8.0|5.0
Long Balls|.3223|7.0|2.0
Magnum GI|.3212|6.0|2.0
Trex|.2973|5.0|-6.0
Gashouse Gang|.2953|4.0|-5.0
Like a Nightmare|.2919|3.0|1.0
Runtime Terror|.2872|2.0|-10.0
Big Sticks|.2812|1.0|-5.0
Team|R|Pts|Dif
Maga Doge|50|13.0|0.0
Young Guns|45|12.0|1.0
Magnum GI|41|11.0|8.0
Dawg|40|9.5|-2.5
Guillotine|40|9.5|4.0
Big Sticks|37|7.5|-2.5
Runtime Terror|37|7.5|-1.5
Simba's Dublin Green Sox|35|6.0|5.0
Like a Nightmare|34|5.0|-2.0
Rieken Havoc|33|4.0|-4.0
Gashouse Gang|27|3.0|-2.5
Long Balls|25|2.0|0.0
Trex|22|1.0|-3.0
Team|RBI|Pts|Dif
Magnum GI|48|13.0|8.0
Simba's Dublin Green Sox|45|12.0|4.0
Young Guns|39|11.0|1.0
Dawg|38|10.0|1.0
Maga Doge|37|8.5|-4.5
Big Sticks|37|8.5|-3.5
Rieken Havoc|36|6.5|0.0
Long Balls|36|6.5|0.0
Guillotine|33|4.5|1.5
Like a Nightmare|33|4.5|0.5
Gashouse Gang|31|3.0|1.0
Runtime Terror|20|2.0|-9.0
Trex|17|1.0|0.0
Team|SB|Pts|Dif
Rieken Havoc|9|13.0|1.0
Simba's Dublin Green Sox|8|12.0|2.5
Guillotine|7|11.0|1.5
Young Guns|6|9.0|5.0
Maga Doge|6|9.0|4.0
Dawg|6|9.0|2.0
Big Sticks|4|6.0|-2.0
Like a Nightmare|4|6.0|-7.0
Runtime Terror|4|6.0|3.0
Magnum GI|3|2.5|-3.5
Long Balls|3|2.5|0.5
Gashouse Gang|3|2.5|1.5
Trex|3|2.5|-8.5
Team|ERA|Pts|Dif
Runtime Terror|1.460|13.0|6.0
Young Guns|1.949|12.0|9.0
Rieken Havoc|2.077|11.0|-2.0
Trex|3.547|10.0|6.0
Magnum GI|3.976|9.0|4.0
Gashouse Gang|4.042|8.0|-4.0
Guillotine|4.192|7.0|-4.0
Big Sticks|4.596|6.0|0.0
Like a Nightmare|4.650|5.0|-3.0
Dawg|4.705|4.0|-5.0
Long Balls|5.180|3.0|-7.0
Maga Doge|5.827|2.0|1.0
Simba's Dublin Green Sox|6.439|1.0|-1.0
Team|K|Pts|Dif
Young Guns|85|13.0|5.0
Long Balls|68|12.0|-1.0
Like a Nightmare|63|11.0|1.0
Gashouse Gang|62|10.0|5.0
Rieken Havoc|52|9.0|0.0
Magnum GI|50|8.0|4.0
Simba's Dublin Green Sox|48|6.0|4.0
Big Sticks|48|6.0|-5.0
Guillotine|48|6.0|-6.0
Trex|44|4.0|-2.0
Dawg|43|3.0|2.0
Maga Doge|42|2.0|-5.0
Runtime Terror|37|1.0|-2.0
Team|S|Pts|Dif
Rieken Havoc|5|13.0|0.0
Magnum GI|4|11.5|-0.5
Long Balls|4|11.5|5.5
Dawg|3|9.5|7.0
Trex|3|9.5|-0.5
Gashouse Gang|2|7.0|-2.0
Like a Nightmare|2|7.0|-4.0
Runtime Terror|2|7.0|2.0
Maga Doge|1|4.5|-2.5
Big Sticks|1|4.5|-3.5
Young Guns|0|2.0|1.0
Simba's Dublin Green Sox|0|2.0|-2.0
Guillotine|0|2.0|-0.5
Team|WHIP|Pts|Dif
Young Guns|0.9433|13.0|5.0
Rieken Havoc|0.9441|12.0|1.0
Trex|1.0949|11.0|7.0
Magnum GI|1.1227|10.0|9.0
Gashouse Gang|1.1497|9.0|-4.0
Runtime Terror|1.2432|8.0|2.0
Maga Doge|1.3165|7.0|4.0
Like a Nightmare|1.3333|6.0|-6.0
Long Balls|1.3605|5.0|-2.0
Big Sticks|1.3617|4.0|-1.0
Dawg|1.3864|3.0|-6.0
Simba's Dublin Green Sox|1.5462|2.0|0.0
Guillotine|1.5839|1.0|-9.0
Team|WQS|Pts|Dif
Young Guns|15|13.0|2.0
Maga Doge|10|12.0|7.0
Gashouse Gang|9|11.0|10.0
Rieken Havoc|8|10.0|3.0
Long Balls|7|9.0|-1.0
Magnum GI|6|7.0|-1.0
Dawg|6|7.0|1.0
Big Sticks|6|7.0|-2.0
Simba's Dublin Green Sox|5|3.5|-8.5
Like a Nightmare|5|3.5|0.0
Runtime Terror|5|3.5|0.0
Trex|5|3.5|1.5
Guillotine|4|1.0|-12.0

=== Period 17 (Mon, July 13 - Sun, July 19) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Guillotine|36.0|49.0|85.0|13.0|0.0
2|Like a Nightmare|48.0|36.0|84.0|8.5|1.0
3|Runtime Terror|36.5|46.0|82.5|16.0|2.5
4|Big Sticks|45.0|33.5|78.5|-4.0|6.5
5|Young Guns|41.5|35.5|77.0|-9.0|8.0
6|Magnum GI|28.5|48.0|76.5|27.5|8.5
7|Gashouse Gang|36.5|38.0|74.5|16.5|10.5
8|Maga Doge|47.5|21.0|68.5|-7.5|16.5
9|Simba's Dublin Green Sox|32.5|33.5|66.0|16.0|19.0
10|Rieken Havoc|26.0|39.5|65.5|-27.5|19.5
11|Trex|17.5|36.5|54.0|1.0|31.0
12|Long Balls|23.0|26.0|49.0|-19.0|36.0
12|Dawg|36.5|12.5|49.0|-31.5|36.0
